customer,merchant,frequency
'C1327124397','M1400236507',1
'C912671040','M2122776122',1
'C932908444','M151143676',1
'C1653588482','M151143676',1
'C1314533733','M1913465890',1
'C100992504','M349281107',1
'C90150703','M97925176',1
'C1468001998','M1600850729',1
'C1564253251','M348934600',1
'C271457213','M209847108',1
'C929919235','M349281107',1
'C1263107170','M1913465890',1
'C1290724680','M1352454843',1
'C477892356','M349281107',1
'C475831512','M855959430',1
'C1350793893','M1313686961',1
'C732771224','M547558035',1
'C667215072','M547558035',1
'C767740583','M1872033263',1
'C1818021493','M1600850729',1
'C2084449024','M980657600',1
'C333185464','M677738360',1
'C1699102063','M855959430',1
'C351880818','M1535107174',1
'C751786199','M855959430',1
'C532292379','M1913465890',1
'C279399121','M1600850729',1
'C1872660217','M732195782',1
'C999723254','M1913465890',1
'C819978438','M1649169323',1
'C954359387','M1842530320',1
'C10745331','M1053599405',1
'C55178455','M78078399',1
'C388262831','M1400236507',1
'C528985379','M1913465890',1
'C1358079072','M1313686961',1
'C1975392482','M1053599405',1
'C1331123896','M209847108',1
'C1705927875','M209847108',1
'C1152356495','M1400236507',1
'C495652708','M855959430',1
'C1385354747','M677738360',1
'C1070277785','M1888755466',1
'C1567385001','M349281107',1
'C2126946323','M1946091778',1
'C1204046804','M1313686961',1
'C1663641926','M1946091778',1
'C1853381059','M1842530320',1
'C312053639','M1873032707',1
'C323226584','M78078399',1
'C1690998552','M17379832',1
'C1612487865','M1649169323',1
'C1197304790','M1400236507',1
'C27106217','M1888755466',1
'C1045652139','M1313686961',1
'C1614239388','M840466850',1
'C1230747575','M349281107',1
'C198230909','M1600850729',1
'C1305339250','M855959430',1
'C1821582093','M677738360',1
'C2001505633','M2122776122',1
'C896659218','M1053599405',1
'C673994225','M1946091778',1
'C1355357191','M349281107',1
'C1855693993','M1946091778',1
'C1806256044','M1842530320',1
'C1816212551','M1600850729',1
'C196786098','M855959430',1
'C814878326','M1053599405',1
'C1329920992','M209847108',1
'C284165615','M1313686961',1
'C961154945','M923029380',1
'C1523732855','M855959430',1
'C803065678','M1600850729',1
'C1621267054','M1313686961',1
'C103995111','M1294758098',1
'C885555910','M78078399',1
'C1487582791','M1873032707',1
'C2001505633','M1873032707',1
'C1589138432','M97925176',1
'C1224222502','M1352454843',1
'C76780537','M1946091778',1
'C1066003783','M1888755466',1
'C1869142879','M1053599405',1
'C344259725','M97925176',1
'C430016376','M1600850729',1
'C375459759','M1873032707',1
'C1035154937','M1873032707',1
'C1882290962','M349281107',1
'C1879341237','M1872033263',1
'C759236361','M1053599405',1
'C268823556','M2011752106',1
'C1253760419','M1600850729',1
'C1214780453','M1400236507',1
'C1472579779','M1053599405',1
'C275926123','M1748431652',1
'C161678291','M480139044',1
'C1763371495','M480139044',1
'C404247926','M1649169323',1
'C1699102063','M1888755466',1
'C200459252','M1313686961',1
'C719332132','M980657600',1
'C1279785305','M855959430',1
'C1691073795','M1649169323',1
'C1237709469','M78078399',1
'C932908444','M17379832',1
'C466569235','M547558035',1
'C1192874833','M1053599405',1
'C1536088502','M855959430',1
'C1710387865','M209847108',1
'C1043944424','M1416436880',1
'C1125132707','M209847108',1
'C467035555','M151143676',1
'C910454738','M50039827',1
'C2074365962','M840466850',1
'C1771632349','M1313686961',1
'C356873706','M45060432',1
'C1242770016','M547558035',1
'C1239061472','M1053599405',1
'C279066833','M349281107',1
'C185428348','M3697346',1
'C2127479268','M1842530320',1
'C2116616608','M1053599405',1
'C2015444413','M480139044',1
'C1435653171','M840466850',1
'C1861439904','M78078399',1
'C492776916','M1313686961',1
'C859741683','M349281107',1
'C1159034982','M1842530320',1
'C954636025','M1842530320',1
'C967790734','M840466850',1
'C1688560702','M78078399',1
'C1262879702','M1913465890',1
'C1424007721','M349281107',1
'C632538178','M923029380',1
'C309334921','M1946091778',1
'C742560751','M1053599405',1
'C810336569','M50039827',1
'C351144071','M855959430',1
'C605522883','M1600850729',1
'C648467088','M1842530320',1
'C1078316853','M1946091778',1
'C647089636','M1842530320',1
'C1567160901','M1400236507',1
'C1374783350','M2122776122',1
'C441989517','M1872033263',1
'C1548142512','M480139044',1
'C1080719046','M1600850729',1
'C2007043031','M1400236507',1
'C442137737','M840466850',1
'C1861613802','M1946091778',1
'C1153943594','M1400236507',1
'C1480367576','M1649169323',1
'C1690998552','M50039827',1
'C1410823375','M480139044',1
'C987677028','M480139044',1
'C131200254','M1313686961',1
'C1417312384','M349281107',1
'C999393223','M151143676',1
'C449262890','M980657600',1
'C1562537029','M1313686961',1
'C1825783439','M1600850729',1
'C495473039','M17379832',1
'C1255221015','M1888755466',1
'C1732568163','M732195782',1
'C2132932756','M1600850729',1
'C274387846','M151143676',1
'C597262762','M1946091778',1
'C1309194397','M677738360',1
'C632643861','M1842530320',1
'C1675884425','M1788569036',1
'C1788358708','M45060432',1
'C545102882','M349281107',1
'C1867566140','M78078399',1
'C1897566795','M97925176',1
'C598089944','M1946091778',1
'C1038215695','M78078399',1
'C762614808','M1842530320',1
'C594793398','M677738360',1
'C1226947303','M349281107',1
'C35785606','M1872033263',1
'C1799527037','M1913465890',1
'C161733249','M2011752106',1
'C2127479268','M1946091778',1
'C529768403','M1946091778',1
'C1307336396','M97925176',1
'C1029994689','M1913465890',1
'C1501156188','M349281107',1
'C87697988','M840466850',1
'C1952937534','M1400236507',1
'C256152889','M151143676',1
'C1546820736','M349281107',1
'C1158029630','M1888755466',1
'C706685788','M1888755466',1
'C1746579125','M2122776122',1
'C1214582637','M1600850729',1
'C1803182614','M1535107174',1
'C941369654','M209847108',1
'C1510535804','M17379832',1
'C1085056650','M1053599405',1
'C872043603','M349281107',1
'C233548839','M1913465890',1
'C1176114065','M349281107',1
'C1179833140','M1313686961',1
'C447373253','M1600850729',1
'C763005836','M349281107',1
'C389387421','M1913465890',1
'C1299279378','M209847108',1
'C691839786','M855959430',1
'C611182051','M151143676',1
'C764092576','M1352454843',1
'C399875163','M151143676',1
'C190128751','M855959430',1
'C1027777422','M45060432',1
'C1140809068','M1600850729',1
'C759940472','M480139044',1
'C343535530','M78078399',1
'C916694479','M480139044',1
'C320437746','M1913465890',1
'C1731135780','M78078399',1
'C1567385001','M85975013',1
'C564600361','M151143676',1
'C1224222502','M1649169323',1
'C2012683959','M78078399',1
'C1545341907','M1946091778',1
'C1561544871','M677738360',1
'C1702053445','M1400236507',1
'C131296547','M1946091778',1
'C2013867948','M1649169323',1
'C155412783','M1600850729',1
'C599675908','M840466850',1
'C739658140','M1872033263',1
'C1983968298','M732195782',1
'C55178455','M732195782',1
'C885283469','M1600850729',1
'C1496962993','M45060432',1
'C1540577903','M1888755466',1
'C1319350044','M1946091778',1
'C2080100346','M1400236507',1
'C723217997','M1888755466',1
'C195373250','M1888755466',1
'C2027892936','M1946091778',1
'C430880678','M840466850',1
'C516824110','M1741626453',1
'C1294166760','M209847108',1
'C425397379','M151143676',1
'C1646244537','M840466850',1
'C384665757','M1600850729',1
'C512338137','M480139044',1
'C1070277785','M1198415165',1
'C1626806996','M840466850',1
'C856318696','M1352454843',1
'C256310721','M1842530320',1
'C722922832','M732195782',1
'C1112424232','M1913465890',1
'C896894357','M840466850',1
'C1582366224','M1053599405',1
'C261466841','M732195782',1
'C1350068848','M349281107',1
'C1354799046','M1946091778',1
'C530444699','M97925176',1
'C480118707','M1946091778',1
'C1355357191','M17379832',1
'C1708732499','M1053599405',1
'C2118328869','M209847108',1
'C1764447156','M1872033263',1
'C514238360','M855959430',1
'C2022102158','M1946091778',1
'C465037281','M97925176',1
'C788955662','M151143676',1
'C637279747','M2122776122',1
'C1857140958','M1198415165',1
'C1740186506','M349281107',1
'C673994225','M17379832',1
'C265405940','M1946091778',1
'C107125195','M1313686961',1
'C1237476993','M151143676',1
'C5191822','M1888755466',1
'C1469453217','M97925176',1
'C1945520078','M1842530320',1
'C332611573','M97925176',1
'C54550671','M50039827',1
'C2132916640','M840466850',1
'C1426420214','M45060432',1
'C1370192017','M349281107',1
'C194301248','M692898500',1
'C924804429','M1416436880',1
'C22162402','M1053599405',1
'C420348872','M1600850729',1
'C334073161','M349281107',1
'C36546691','M1053599405',1
'C85192293','M151143676',1
'C12662072','M840466850',1
'C2082605784','M1946091778',1
'C653835530','M1600850729',1
'C808326652','M840466850',1
'C1732568163','M1600850729',1
'C363287468','M1913465890',1
'C639699427','M151143676',1
'C1736027541','M1400236507',1
'C617323407','M78078399',1
'C1049957303','M1913465890',1
'C1457092141','M1946091778',1
'C1651034737','M1872033263',1
'C168579211','M1946091778',1
'C145208657','M1788569036',1
'C1127069069','M349281107',1
'C928481238','M1741626453',1
'C1356412685','M1053599405',1
'C35785606','M1946091778',1
'C910969605','M1053599405',1
'C719449879','M1198415165',1
'C1242686524','M1913465890',1
'C374616385','M1649169323',1
'C751887992','M1649169323',1
'C3977999','M1946091778',1
'C313157633','M1873032707',1
'C199664659','M1873032707',1
'C1136761152','M480139044',1
'C2046826424','M209847108',1
'C649077628','M1313686961',1
'C76780537','M45060432',1
'C1645168081','M1649169323',1
'C1568358546','M349281107',1
'C1450562088','M1842530320',1
'C1420354861','M349281107',1
'C1200336063','M349281107',1
'C1867566140','M1600850729',1
'C682529129','M349281107',1
'C1516006997','M840466850',1
'C840054516','M349281107',1
'C1871125244','M1913465890',1
'C1400578246','M1649169323',1
'C43587827','M1416436880',1
'C1194290880','M1913465890',1
'C835284421','M1872033263',1
'C1499241933','M1842530320',1
'C1200311106','M1313686961',1
'C2002750382','M1946091778',1
'C642583859','M78078399',1
'C98091448','M97925176',1
'C1629621972','M1053599405',1
'C1413412440','M732195782',1
'C1605182199','M1649169323',1
'C1668825144','M1053599405',1
'C529135239','M209847108',1
'C823141445','M1313686961',1
'C223315547','M1313686961',1
'C914488986','M97925176',1
'C1202857292','M1400236507',1
'C92426600','M480139044',1
'C554819698','M855959430',1
'C1591587046','M1053599405',1
'C805483863','M151143676',1
'C943088790','M732195782',1
'C928090253','M732195782',1
'C1014347664','M840466850',1
'C1564693206','M1946091778',1
'C1846274338','M1313686961',1
'C1690594556','M840466850',1
'C587299231','M840466850',1
'C241463462','M840466850',1
'C181787207','M1913465890',1
'C2062758473','M677738360',1
'C869807132','M1872033263',1
'C1078619612','M1788569036',1
'C2058916086','M97925176',1
'C1885091211','M349281107',1
'C671392477','M1313686961',1
'C1186894186','M480139044',1
'C274486575','M209847108',1
'C225675370','M1888755466',1
'C2056015074','M1600850729',1
'C686669439','M1400236507',1
'C1562537029','M1946091778',1
'C1899061870','M97925176',1
'C836424975','M1352454843',1
'C1971153898','M349281107',1
'C1355010178','M1946091778',1
'C717345438','M209847108',1
'C153258882','M1600850729',1
'C860156566','M1842530320',1
'C2074365962','M1198415165',1
'C571254990','M547558035',1
'C427983732','M17379832',1
'C137986193','M1649169323',1
'C252172114','M1913465890',1
'C158030246','M1741626453',1
'C531360588','M1400236507',1
'C607766298','M45060432',1
'C438541016','M1946091778',1
'C1904416498','M1600850729',1
'C1374607221','M692898500',1
'C582173326','M78078399',1
'C382331420','M1198415165',1
'C908718101','M1053599405',1
'C1630887376','M980657600',1
'C402994775','M349281107',1
'C586110529','M50039827',1
'C263489307','M1353266412',1
'C2085186254','M1353266412',1
'C759236361','M1946091778',1
'C1835412106','M348875670',1
'C932908444','M348875670',1
'C1542345868','M1313686961',1
'C464042268','M840466850',1
'C1942983218','M1313686961',1
'C364273844','M45060432',1
'C1196579721','M1313686961',1
'C1697472909','M349281107',1
'C1793075309','M45060432',1
'C1703648667','M1649169323',1
'C256310721','M1053599405',1
'C230488939','M855959430',1
'C835291219','M1535107174',1
'C885237696','M923029380',1
'C707769587','M1946091778',1
'C1314174420','M78078399',1
'C1694165271','M1600850729',1
'C341886098','M1600850729',1
'C1148772789','M1198415165',1
'C516824110','M547558035',1
'C1832119955','M209847108',1
'C1642374729','M1872033263',1
'C247656929','M1600850729',1
'C1326593353','M1946091778',1
'C11453786','M349281107',1
'C1170049298','M1400236507',1
'C351144071','M209847108',1
'C1884342559','M480139044',1
'C1711371239','M480139044',1
'C1760986787','M855959430',1
'C819388154','M78078399',1
'C694265356','M1600850729',1
'C154191546','M45060432',1
'C662396672','M1946091778',1
'C913841043','M692898500',1
'C1582152156','M78078399',1
'C707234445','M677738360',1
'C1000148617','M1946091778',1
'C2038427935','M209847108',1
'C894204131','M50039827',1
'C1211514218','M2080407379',1
'C1838494462','M2080407379',1
'C2053277267','M840466850',1
'C1516302826','M1788569036',1
'C2028528769','M480139044',1
'C989137021','M1872033263',1
'C944695695','M209847108',1
'C662836745','M1535107174',1
'C438204842','M1313686961',1
'C1734948367','M1913465890',1
'C1312615175','M732195782',1
'C1367581052','M840466850',1
'C1988025089','M349281107',1
'C812882942','M45060432',1
'C229665572','M1600850729',1
'C653835530','M1946091778',1
'C1053477622','M1600850729',1
'C1778762788','M840466850',1
'C615816786','M980657600',1
'C1537903478','M980657600',1
'C1348847019','M1600850729',1
'C946935568','M980657600',1
'C1754543106','M209847108',1
'C193924578','M855959430',1
'C1883962820','M980657600',1
'C145208657','M980657600',1
'C671392477','M1946091778',1
'C896561469','M1313686961',1
'C2060778761','M1888755466',1
'C1040303644','M1888755466',1
'C245019752','M1888755466',1
'C1020192133','M1913465890',1
'C253956131','M209847108',1
'C784763814','M1842530320',1
'C691839786','M151143676',1
'C1181615831','M1842530320',1
'C1129461636','M209847108',1
'C1506066038','M732195782',1
'C691894544','M1741626453',1
'C771874671','M1741626453',1
'C58668191','M209847108',1
'C815186263','M1600850729',1
'C576436654','M692898500',1
'C1321173882','M97925176',1
'C1731138845','M855959430',1
'C1345586046','M1535107174',1
'C332229910','M1053599405',1
'C1193034305','M1600850729',1
'C1959396051','M1872033263',1
'C10745331','M840466850',1
'C171345183','M349281107',1
'C284165615','M980657600',1
'C2033860682','M980657600',1
'C1358079072','M1353266412',1
'C1837200499','M151143676',1
'C354729496','M1313686961',1
'C1803364571','M1313686961',1
'C892377311','M151143676',1
'C630392370','M1600850729',1
'C1721541488','M78078399',1
'C1892148523','M1600850729',1
'C1194290880','M1888755466',1
'C1642006830','M151143676',1
'C1376256048','M151143676',1
'C2055156879','M1400236507',1
'C765155274','M980657600',1
'C789852022','M349281107',1
'C637279747','M1535107174',1
'C855942730','M1913465890',1
'C2112350124','M349281107',1
'C221508235','M1400236507',1
'C774836418','M677738360',1
'C1190687128','M1788569036',1
'C742393642','M1788569036',1
'C982406682','M840466850',1
'C638223659','M1313686961',1
'C1338932459','M1600850729',1
'C1303695653','M1600850729',1
'C1329920992','M1600850729',1
'C1701338775','M97925176',1
'C1613579866','M1053599405',1
'C1043282651','M349281107',1
'C1956819896','M1946091778',1
'C1952580233','M1600850729',1
'C699081415','M480139044',1
'C1200311106','M17379832',1
'C1159034982','M1053599405',1
'C1122303126','M923029380',1
'C1305339250','M151143676',1
'C1517707344','M1946091778',1
'C359668643','M840466850',1
'C275926123','M1888755466',1
'C21670075','M45060432',1
'C1237248073','M2011752106',1
'C449179311','M2011752106',1
'C342410301','M1352454843',1
'C53785803','M349281107',1
'C1176114065','M1946091778',1
'C436675602','M1913465890',1
'C98687952','M45060432',1
'C1128349548','M1400236507',1
'C189036899','M1873032707',1
'C260927654','M1873032707',1
'C1255643141','M1600850729',1
'C306854291','M1649169323',1
'C2125297333','M1842530320',1
'C776775180','M151143676',1
'C1501124312','M677738360',1
'C783189419','M1748431652',1
'C9169170','M1649169323',1
'C1263267362','M1913465890',1
'C1750373007','M1913465890',1
'C342292849','M980657600',1
'C181413412','M980657600',1
'C187514477','M1198415165',1
'C131915922','M840466850',1
'C531109799','M3697346',1
'C812882942','M349281107',1
'C150523972','M1600850729',1
'C1532733169','M732195782',1
'C1764447156','M840466850',1
'C1911232863','M732195782',1
